Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,Costs,label,predicted label,Predicted cost,Predicted cost differential
0.14,0.05,662.25,16,16,102400,2.5,128,64,0,0,0,0,"0.013283923076923075, 0.01400942857142857, 0.013264285714285715, 0.013507142857142856, 0.013173714285714287, 0.013336428571428572, 0.013434285714285716",4,5,0.013336428571428572,0.00016271428571428513
0.14,0.05,662.25,16,16,102400,2.5,128,64,1,2,384,64,"0.01342579591836734, 0.012368, 0.014112999999999999, 0.01286, 0.014108, 0.01235, 0.014105000000000001",0,0,0.01342579591836734,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,8,65,448,448,"0.00451, 0.0049671428571428575, 0.005109999999999999, 0.005037142857142857, 0.005112857142857143, 0.005042857142857142, 0.004975714285714286",0,0,0.00451,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,0,0,0,0,"0.004965384615384616, 0.005057142857142858, 0.004862857142857143, 0.004891428571428572, 0.00483, 0.00484, 0.0049185714285714275",4,0,0.004965384615384616,0.0001353846153846162
0.0,0.07,1.72,512,17,512,0.0,5,4,1,2,384,64,"0.00489795918367347, 0.0048, 0.00525, 0.0049700000000000005, 0.00525, 0.00485, 0.005229999999999999",0,0,0.00489795918367347,0.0
0.14,0.05,662.25,16,16,102400,2.5,128,64,8,65,448,448,"0.013626538461538464, 0.013103, 0.013611714285714284, 0.013330285714285715, 0.013755, 0.013358714285714285, 0.012930285714285715",1,1,0.013103,0.0
0.14,0.05,662.25,16,16,102400,2.5,128,64,0,0,0,0,"0.013283923076923075, 0.01400942857142857, 0.013264285714285715, 0.013507142857142856, 0.013173714285714287, 0.013336428571428572, 0.013434285714285716",4,5,0.013336428571428572,0.00016271428571428513
0.14,0.05,662.25,16,16,102400,2.5,128,64,1,2,384,64,"0.01342579591836734, 0.012368, 0.014112999999999999, 0.01286, 0.014108, 0.01235, 0.014105000000000001",0,0,0.01342579591836734,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,8,65,448,448,"0.00451, 0.0049671428571428575, 0.005109999999999999, 0.005037142857142857, 0.005112857142857143, 0.005042857142857142, 0.004975714285714286",0,0,0.00451,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,0,0,0,0,"0.004965384615384616, 0.005057142857142858, 0.004862857142857143, 0.004891428571428572, 0.00483, 0.00484, 0.0049185714285714275",4,0,0.004965384615384616,0.0001353846153846162
0.0,0.07,1.72,512,17,512,0.0,5,4,1,2,384,64,"0.00489795918367347, 0.0048, 0.00525, 0.0049700000000000005, 0.00525, 0.00485, 0.005229999999999999",0,0,0.00489795918367347,0.0
0.14,0.06,656.47,16,16,102400,2.5,128,64,8,65,448,448,"0.013626538461538464, 0.013103, 0.013611714285714284, 0.013330285714285715, 0.013755, 0.013358714285714285, 0.012930285714285715",1,1,0.013103,0.0
0.14,0.06,656.47,16,16,102400,2.5,128,64,0,0,0,0,"0.013283923076923075, 0.01400942857142857, 0.013264285714285715, 0.013507142857142856, 0.013173714285714287, 0.013336428571428572, 0.013434285714285716",4,5,0.013336428571428572,0.00016271428571428513
0.14,0.06,656.47,16,16,102400,2.5,128,64,1,2,384,64,"0.01342579591836734, 0.012368, 0.014112999999999999, 0.01286, 0.014108, 0.01235, 0.014105000000000001",0,0,0.01342579591836734,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,8,65,448,448,"0.00451, 0.0049671428571428575, 0.005109999999999999, 0.005037142857142857, 0.005112857142857143, 0.005042857142857142, 0.004975714285714286",0,0,0.00451,0.0
0.0,0.07,1.72,512,17,512,0.0,5,4,0,0,0,0,"0.004965384615384616, 0.005057142857142858, 0.004862857142857143, 0.004891428571428572, 0.00483, 0.00484, 0.0049185714285714275",4,0,0.004965384615384616,0.0001353846153846162
0.0,0.07,1.72,512,17,512,0.0,5,4,1,2,384,64,"0.00489795918367347, 0.0048, 0.00525, 0.0049700000000000005, 0.00525, 0.00485, 0.005229999999999999",0,0,0.00489795918367347,0.0
0.14,0.05,652.27,16,16,102400,2.5,128,64,8,65,448,448,"0.013626538461538464, 0.013103, 0.013611714285714284, 0.013330285714285715, 0.013755, 0.013358714285714285, 0.012930285714285715",1,1,0.013103,0.0
0.14,0.05,652.27,16,16,102400,2.5,128,64,0,0,0,0,"0.013283923076923075, 0.01400942857142857, 0.013264285714285715, 0.013507142857142856, 0.013173714285714287, 0.013336428571428572, 0.013434285714285716",4,5,0.013336428571428572,0.00016271428571428513
0.14,0.05,652.27,16,16,102400,2.5,128,64,1,2,384,64,"0.01342579591836734, 0.012368, 0.014112999999999999, 0.01286, 0.014108, 0.01235, 0.014105000000000001",0,0,0.01342579591836734,0.0
0.0,0.06,1.72,512,17,512,0.0,5,4,8,65,448,448,"0.00451, 0.0049671428571428575, 0.005109999999999999, 0.005037142857142857, 0.005112857142857143, 0.005042857142857142, 0.004975714285714286",0,0,0.00451,0.0
0.0,0.06,1.72,512,17,512,0.0,5,4,0,0,0,0,"0.004965384615384616, 0.005057142857142858, 0.004862857142857143, 0.004891428571428572, 0.00483, 0.00484, 0.0049185714285714275",4,0,0.004965384615384616,0.0001353846153846162
0.0,0.06,1.72,512,17,512,0.0,5,4,1,2,384,64,"0.00489795918367347, 0.0048, 0.00525, 0.0049700000000000005, 0.00525, 0.00485, 0.005229999999999999",0,0,0.00489795918367347,0.0
0.14,0.05,652.27,16,16,102400,2.5,128,64,8,65,448,448,"0.013626538461538464, 0.013103, 0.013611714285714284, 0.013330285714285715, 0.013755, 0.013358714285714285, 0.012930285714285715",1,1,0.013103,0.0
0.14,0.05,652.27,16,16,102400,2.5,128,64,0,0,0,0,"0.013283923076923075, 0.01400942857142857, 0.013264285714285715, 0.013507142857142856, 0.013173714285714287, 0.013336428571428572, 0.013434285714285716",4,5,0.013336428571428572,0.00016271428571428513
0.14,0.05,652.27,16,16,102400,2.5,128,64,1,2,384,64,"0.01342579591836734, 0.012368, 0.014112999999999999, 0.01286, 0.014108, 0.01235, 0.014105000000000001",0,0,0.01342579591836734,0.0
0.0,0.06,1.72,512,17,512,0.0,5,4,8,65,448,448,"0.00451, 0.0049671428571428575, 0.005109999999999999, 0.005037142857142857, 0.005112857142857143, 0.005042857142857142, 0.004975714285714286",0,0,0.00451,0.0
0.0,0.06,1.72,512,17,512,0.0,5,4,0,0,0,0,"0.004965384615384616, 0.005057142857142858, 0.004862857142857143, 0.004891428571428572, 0.00483, 0.00484, 0.0049185714285714275",4,0,0.004965384615384616,0.0001353846153846162
0.0,0.06,1.72,512,17,512,0.0,5,4,1,2,384,64,"0.00489795918367347, 0.0048, 0.00525, 0.0049700000000000005, 0.00525, 0.00485, 0.005229999999999999",0,0,0.00489795918367347,0.0
0.15,0.05,730.01,16,16,112896,2.76,128,64,8,27,448,448,"0.014630846153846152, 0.014088285714285715, 0.014637285714285714, 0.014326714285714286, 0.014791285714285713, 0.01436157142857143, 0.013898285714285714",5,2,0.014637285714285714,0.00027571428571428365
0.15,0.05,730.01,16,16,112896,2.76,128,64,0,0,0,0,"0.01428453846153846, 0.015057714285714285, 0.014247999999999999, 0.014512714285714287, 0.014153, 0.014334714285714286, 0.014440428571428571",4,0,0.01428453846153846,0.00013153846153845898
0.15,0.05,730.01,16,16,112896,2.76,128,64,1,6,448,64,"0.014427979591836735, 0.013272999999999998, 0.015193, 0.013818, 0.015205000000000002, 0.013268, 0.015197",0,0,0.014427979591836735,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,27,448,448,"0.004371538461538461, 0.004767142857142858, 0.004882857142857143, 0.004827142857142857, 0.004900000000000001, 0.004832857142857143, 0.004704285714285715",0,0,0.004371538461538461,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004733076923076924, 0.00485, 0.004684285714285715, 0.004724285714285714, 0.0046128571428571425, 0.004655714285714286, 0.004715714285714286",3,0,0.004733076923076924,8.791208791210196e-06
0.0,0.07,1.84,512,17,512,0.0,5,4,1,6,448,64,"0.004703469387755101, 0.004529999999999999, 0.00504, 0.00469, 0.00506, 0.00457, 0.00487",0,0,0.004703469387755101,0.0
0.15,0.05,730.01,16,16,112896,2.76,128,64,8,27,448,448,"0.014630846153846152, 0.014088285714285715, 0.014637285714285714, 0.014326714285714286, 0.014791285714285713, 0.01436157142857143, 0.013898285714285714",5,2,0.014637285714285714,0.00027571428571428365
0.15,0.05,730.01,16,16,112896,2.76,128,64,0,0,0,0,"0.01428453846153846, 0.015057714285714285, 0.014247999999999999, 0.014512714285714287, 0.014153, 0.014334714285714286, 0.014440428571428571",4,0,0.01428453846153846,0.00013153846153845898
0.15,0.05,730.01,16,16,112896,2.76,128,64,1,6,448,64,"0.014427979591836735, 0.013272999999999998, 0.015193, 0.013818, 0.015205000000000002, 0.013268, 0.015197",0,0,0.014427979591836735,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,27,448,448,"0.004371538461538461, 0.004767142857142858, 0.004882857142857143, 0.004827142857142857, 0.004900000000000001, 0.004832857142857143, 0.004704285714285715",0,0,0.004371538461538461,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004733076923076924, 0.00485, 0.004684285714285715, 0.004724285714285714, 0.0046128571428571425, 0.004655714285714286, 0.004715714285714286",3,0,0.004733076923076924,8.791208791210196e-06
0.0,0.07,1.84,512,17,512,0.0,5,4,1,6,448,64,"0.004703469387755101, 0.004529999999999999, 0.00504, 0.00469, 0.00506, 0.00457, 0.00487",0,0,0.004703469387755101,0.0
0.14,0.05,723.95,16,16,112896,2.76,128,64,8,27,448,448,"0.014630846153846152, 0.014088285714285715, 0.014637285714285714, 0.014326714285714286, 0.014791285714285713, 0.01436157142857143, 0.013898285714285714",5,2,0.014637285714285714,0.00027571428571428365
0.14,0.05,723.95,16,16,112896,2.76,128,64,0,0,0,0,"0.01428453846153846, 0.015057714285714285, 0.014247999999999999, 0.014512714285714287, 0.014153, 0.014334714285714286, 0.014440428571428571",4,5,0.014334714285714286,0.00018171428571428505
0.14,0.05,723.95,16,16,112896,2.76,128,64,1,6,448,64,"0.014427979591836735, 0.013272999999999998, 0.015193, 0.013818, 0.015205000000000002, 0.013268, 0.015197",0,0,0.014427979591836735,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,27,448,448,"0.004371538461538461, 0.004767142857142858, 0.004882857142857143, 0.004827142857142857, 0.004900000000000001, 0.004832857142857143, 0.004704285714285715",0,0,0.004371538461538461,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004733076923076924, 0.00485, 0.004684285714285715, 0.004724285714285714, 0.0046128571428571425, 0.004655714285714286, 0.004715714285714286",3,0,0.004733076923076924,8.791208791210196e-06
0.0,0.07,1.84,512,17,512,0.0,5,4,1,6,448,64,"0.004703469387755101, 0.004529999999999999, 0.00504, 0.00469, 0.00506, 0.00457, 0.00487",0,0,0.004703469387755101,0.0
0.14,0.05,719.54,16,16,112896,2.76,128,64,8,27,448,448,"0.014630846153846152, 0.014088285714285715, 0.014637285714285714, 0.014326714285714286, 0.014791285714285713, 0.01436157142857143, 0.013898285714285714",5,2,0.014637285714285714,0.00027571428571428365
0.14,0.05,719.54,16,16,112896,2.76,128,64,0,0,0,0,"0.01428453846153846, 0.015057714285714285, 0.014247999999999999, 0.014512714285714287, 0.014153, 0.014334714285714286, 0.014440428571428571",4,5,0.014334714285714286,0.00018171428571428505
0.14,0.05,719.54,16,16,112896,2.76,128,64,1,6,448,64,"0.014427979591836735, 0.013272999999999998, 0.015193, 0.013818, 0.015205000000000002, 0.013268, 0.015197",0,0,0.014427979591836735,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,27,448,448,"0.004371538461538461, 0.004767142857142858, 0.004882857142857143, 0.004827142857142857, 0.004900000000000001, 0.004832857142857143, 0.004704285714285715",0,0,0.004371538461538461,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004733076923076924, 0.00485, 0.004684285714285715, 0.004724285714285714, 0.0046128571428571425, 0.004655714285714286, 0.004715714285714286",3,0,0.004733076923076924,8.791208791210196e-06
0.0,0.07,1.84,512,17,512,0.0,5,4,1,6,448,64,"0.004703469387755101, 0.004529999999999999, 0.00504, 0.00469, 0.00506, 0.00457, 0.00487",0,0,0.004703469387755101,0.0
0.14,0.05,719.54,16,16,112896,2.76,128,64,8,27,448,448,"0.014630846153846152, 0.014088285714285715, 0.014637285714285714, 0.014326714285714286, 0.014791285714285713, 0.01436157142857143, 0.013898285714285714",5,2,0.014637285714285714,0.00027571428571428365
0.14,0.05,719.54,16,16,112896,2.76,128,64,0,0,0,0,"0.01428453846153846, 0.015057714285714285, 0.014247999999999999, 0.014512714285714287, 0.014153, 0.014334714285714286, 0.014440428571428571",4,5,0.014334714285714286,0.00018171428571428505
0.14,0.05,719.54,16,16,112896,2.76,128,64,1,6,448,64,"0.014427979591836735, 0.013272999999999998, 0.015193, 0.013818, 0.015205000000000002, 0.013268, 0.015197",0,0,0.014427979591836735,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,27,448,448,"0.004371538461538461, 0.004767142857142858, 0.004882857142857143, 0.004827142857142857, 0.004900000000000001, 0.004832857142857143, 0.004704285714285715",0,0,0.004371538461538461,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004733076923076924, 0.00485, 0.004684285714285715, 0.004724285714285714, 0.0046128571428571425, 0.004655714285714286, 0.004715714285714286",3,0,0.004733076923076924,8.791208791210196e-06
0.0,0.07,1.84,512,17,512,0.0,5,4,1,6,448,64,"0.004703469387755101, 0.004529999999999999, 0.00504, 0.00469, 0.00506, 0.00457, 0.00487",0,0,0.004703469387755101,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,8,43,512,512,"0.015691692307692306, 0.015137285714285714, 0.015729285714285716, 0.015397, 0.015901285714285715, 0.015436285714285713, 0.014930714285714285",2,2,0.015729285714285716,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,0,0,0,0,"0.015346076923076922, 0.016176142857142858, 0.015307142857142856, 0.015588142857142858, 0.015205428571428573, 0.015389571428571428, 0.015507285714285715",5,5,0.015389571428571428,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,1,5,512,0,"0.015497938775510202, 0.014244, 0.016319999999999998, 0.01485, 0.016322, 0.01426, 0.016319999999999998",0,0,0.015497938775510202,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,43,512,512,"0.004458461538461539, 0.004865714285714286, 0.004991428571428571, 0.004985714285714286, 0.00505, 0.004918571428571429, 0.004807142857142858",0,0,0.004458461538461539,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004857692307692308, 0.004968571428571429, 0.004762857142857143, 0.004834285714285715, 0.004744285714285714, 0.004775714285714286, 0.0047914285714285715",4,0,0.004857692307692308,0.00011340659340659375
0.0,0.07,1.84,512,17,512,0.0,5,4,1,5,512,0,"0.004814081632653062, 0.00477, 0.00505, 0.00477, 0.00512, 0.0046700000000000005, 0.00502",0,0,0.004814081632653062,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,8,43,512,512,"0.015691692307692306, 0.015137285714285714, 0.015729285714285716, 0.015397, 0.015901285714285715, 0.015436285714285713, 0.014930714285714285",2,2,0.015729285714285716,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,0,0,0,0,"0.015346076923076922, 0.016176142857142858, 0.015307142857142856, 0.015588142857142858, 0.015205428571428573, 0.015389571428571428, 0.015507285714285715",5,5,0.015389571428571428,0.0
0.15,0.05,801.08,16,16,123904,3.02,128,64,1,5,512,0,"0.015497938775510202, 0.014244, 0.016319999999999998, 0.01485, 0.016322, 0.01426, 0.016319999999999998",0,0,0.015497938775510202,0.0
0.0,0.06,1.84,512,17,512,0.0,5,4,8,43,512,512,"0.004458461538461539, 0.004865714285714286, 0.004991428571428571, 0.004985714285714286, 0.00505, 0.004918571428571429, 0.004807142857142858",0,0,0.004458461538461539,0.0
0.0,0.06,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004857692307692308, 0.004968571428571429, 0.004762857142857143, 0.004834285714285715, 0.004744285714285714, 0.004775714285714286, 0.0047914285714285715",4,0,0.004857692307692308,0.00011340659340659375
0.0,0.06,1.84,512,17,512,0.0,5,4,1,5,512,0,"0.004814081632653062, 0.00477, 0.00505, 0.00477, 0.00512, 0.0046700000000000005, 0.00502",0,0,0.004814081632653062,0.0
0.15,0.05,794.72,16,16,123904,3.02,128,64,8,43,512,512,"0.015691692307692306, 0.015137285714285714, 0.015729285714285716, 0.015397, 0.015901285714285715, 0.015436285714285713, 0.014930714285714285",2,2,0.015729285714285716,0.0
0.15,0.05,794.72,16,16,123904,3.02,128,64,0,0,0,0,"0.015346076923076922, 0.016176142857142858, 0.015307142857142856, 0.015588142857142858, 0.015205428571428573, 0.015389571428571428, 0.015507285714285715",5,5,0.015389571428571428,0.0
0.15,0.05,794.72,16,16,123904,3.02,128,64,1,5,512,0,"0.015497938775510202, 0.014244, 0.016319999999999998, 0.01485, 0.016322, 0.01426, 0.016319999999999998",0,0,0.015497938775510202,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,43,512,512,"0.004458461538461539, 0.004865714285714286, 0.004991428571428571, 0.004985714285714286, 0.00505, 0.004918571428571429, 0.004807142857142858",0,0,0.004458461538461539,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004857692307692308, 0.004968571428571429, 0.004762857142857143, 0.004834285714285715, 0.004744285714285714, 0.004775714285714286, 0.0047914285714285715",4,0,0.004857692307692308,0.00011340659340659375
0.0,0.07,1.84,512,17,512,0.0,5,4,1,5,512,0,"0.004814081632653062, 0.00477, 0.00505, 0.00477, 0.00512, 0.0046700000000000005, 0.00502",0,0,0.004814081632653062,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,8,43,512,512,"0.015691692307692306, 0.015137285714285714, 0.015729285714285716, 0.015397, 0.015901285714285715, 0.015436285714285713, 0.014930714285714285",2,2,0.015729285714285716,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,0,0,0,0,"0.015346076923076922, 0.016176142857142858, 0.015307142857142856, 0.015588142857142858, 0.015205428571428573, 0.015389571428571428, 0.015507285714285715",5,5,0.015389571428571428,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,1,5,512,0,"0.015497938775510202, 0.014244, 0.016319999999999998, 0.01485, 0.016322, 0.01426, 0.016319999999999998",0,0,0.015497938775510202,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,43,512,512,"0.004458461538461539, 0.004865714285714286, 0.004991428571428571, 0.004985714285714286, 0.00505, 0.004918571428571429, 0.004807142857142858",0,0,0.004458461538461539,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004857692307692308, 0.004968571428571429, 0.004762857142857143, 0.004834285714285715, 0.004744285714285714, 0.004775714285714286, 0.0047914285714285715",4,0,0.004857692307692308,0.00011340659340659375
0.0,0.07,1.84,512,17,512,0.0,5,4,1,5,512,0,"0.004814081632653062, 0.00477, 0.00505, 0.00477, 0.00512, 0.0046700000000000005, 0.00502",0,0,0.004814081632653062,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,8,43,512,512,"0.015691692307692306, 0.015137285714285714, 0.015729285714285716, 0.015397, 0.015901285714285715, 0.015436285714285713, 0.014930714285714285",2,2,0.015729285714285716,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,0,0,0,0,"0.015346076923076922, 0.016176142857142858, 0.015307142857142856, 0.015588142857142858, 0.015205428571428573, 0.015389571428571428, 0.015507285714285715",5,5,0.015389571428571428,0.0
0.15,0.05,790.1,16,16,123904,3.02,128,64,1,5,512,0,"0.015497938775510202, 0.014244, 0.016319999999999998, 0.01485, 0.016322, 0.01426, 0.016319999999999998",0,0,0.015497938775510202,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,8,43,512,512,"0.004458461538461539, 0.004865714285714286, 0.004991428571428571, 0.004985714285714286, 0.00505, 0.004918571428571429, 0.004807142857142858",0,0,0.004458461538461539,0.0
0.0,0.07,1.84,512,17,512,0.0,5,4,0,0,0,0,"0.004857692307692308, 0.004968571428571429, 0.004762857142857143, 0.004834285714285715, 0.004744285714285714, 0.004775714285714286, 0.0047914285714285715",4,0,0.004857692307692308,0.00011340659340659375
0.0,0.07,1.84,512,17,512,0.0,5,4,1,5,512,0,"0.004814081632653062, 0.00477, 0.00505, 0.00477, 0.00512, 0.0046700000000000005, 0.00502",0,0,0.004814081632653062,0.0
0.15,0.05,875.44,16,16,135424,3.31,128,64,10,38,576,576,"0.01679146153846154, 0.016222, 0.016859714285714287, 0.016503428571428568, 0.017046714285714287, 0.016549571428571427, 0.01600171428571429",2,2,0.016859714285714287,0.0
0.15,0.05,875.44,16,16,135424,3.31,128,64,0,0,0,0,"0.016450153846153847, 0.017340285714285718, 0.016390428571428573, 0.016692857142857145, 0.016292714285714285, 0.016487571428571428, 0.016613142857142858",6,1,0.017340285714285718,0.0007271428571428602
0.15,0.05,875.44,16,16,135424,3.31,128,64,1,9,512,0,"0.016604183673469382, 0.015262999999999999, 0.017502, 0.015934999999999998, 0.017501, 0.015259, 0.017506",0,0,0.016604183673469382,0.0
0.0,0.07,1.96,512,17,512,0.0,5,4,10,38,576,576,"0.00453, 0.005037142857142857, 0.00512, 0.005058571428571429, 0.005181428571428572, 0.005107142857142857, 0.0049900000000000005",0,0,0.00453,0.0
0.0,0.07,1.96,512,17,512,0.0,5,4,0,0,0,0,"0.00501, 0.005048571428571429, 0.004891428571428572, 0.004912857142857142, 0.004907142857142857, 0.004897142857142857, 0.004945714285714285",3,0,0.00501,9.714285714285727e-05
